,id,rank,slug,name,symbol,category,rounds,tokenRole,totalTokensForSale
784,173741,1726.0,winerz,Winerz,WNZ,Gaming,"[{'type': 'Pre-sale', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.01, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 93333333, 'values': {'USD': {'price': 0.015, 'raise': 1400000}}}, {'startDate': '2022-04-08', 'endDate': '2022-04-14', 'type': 'IDO', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.02, 'raise': 500000}}}, {'startDate': '2022-04-05', 'endDate': '2022-04-05', 'type': 'Private', 'tokensForSale': 6666667, 'values': {'USD': {'price': 0.015, 'raise': 100000}}}, {'startDate': '2022-04-08', 'endDate': '2022-04-14', 'type': 'IDO', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.02, 'raise': 500000}}}, {'startDate': '2022-04-18', 'endDate': '2022-04-19', 'type': 'IEO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.02, 'raise': 100000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
785,169748,1728.0,ore-network,ORE Network,ORE,Blockchain infrastructure,"[{'startDate': '2021-10-01', 'endDate': '2021-10-12', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.06, 'raise': 150000}}}, {'startDate': '2021-10-11', 'endDate': '2021-10-11', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.06, 'raise': 150000}}}, {'startDate': '2021-10-12', 'endDate': '2021-10-13', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'ETH': {'price': 4.348e-05, 'raise': 43.48}, 'USD': {'price': 0.15218, 'raise': 152050}}}]",Utility,
786,173787,1729.0,animverse,Animverse,ANM,Gaming,"[{'type': 'Seed', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.012, 'raise': 300000}}}, {'type': 'Private', 'tokensForSale': 75000000, 'values': {'USD': {'price': 0.018, 'raise': 1350000}}}, {'startDate': '2022-04-02', 'endDate': '2022-04-03', 'type': 'IDO', 'tokensForSale': 2400000, 'values': {'USD': {'price': 0.025, 'raise': 60000}}}, {'startDate': '2022-04-05', 'endDate': '2022-04-05', 'type': 'IDO', 'tokensForSale': 4000000, 'values': {'USD': {'price': 0.025, 'raise': 100000}}}]",Utility,
787,90114,1730.0,plethori,Plethori,PLE,DeFi,"[{'type': 'Seed', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.02, 'raise': 250000}}}, {'type': 'Private', 'tokensForSale': 15000000, 'values': {'USD': {'price': 0.03, 'raise': 450000}}}, {'type': 'Private 2', 'tokensForSale': 7000000, 'values': {'USD': {'price': 0.035, 'raise': 245000}}}, {'startDate': '2021-05-03', 'endDate': '2021-05-03', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.04, 'raise': 100000}}}, {'startDate': '2021-05-03', 'endDate': '2021-05-03', 'type': 'IDO', 'tokensForSale': 1250000, 'values': {'USD': {'price': 0.04, 'raise': 50000}}}]",Utility,
788,1204,1731.0,nucleus-vision,Nucleus Vision,NCASH,Blockchain Service,"[{'endDate': '2018-01-28', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.01, 'hardCap': 40000000, 'raise': 40000000}, 'BTC': {'price': 8.49789243372592e-07}, 'ETH': {'price': 8.3535757729027e-06}}}]",,
789,168211,1736.0,cyclos,Cyclos,CYS,DeFi,"[{'startDate': '2021-09-09', 'endDate': '2021-09-09', 'type': 'IEO', 'tokensForSale': 285714, 'values': {'USD': {'raise': 100000, 'price': 0.35, 'hardCap': 100000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-09-06', 'endDate': '2021-09-09', 'type': 'IDO', 'tokensForSale': 714285, 'values': {'USD': {'price': 0.35, 'raise': 250000}}}]",Utility,
790,172735,1737.0,blocksport,Blocksport,BSPT,Entertainment,"[{'startDate': '2021-12-27', 'endDate': '2021-12-27', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.05, 'raise': 100000}}}]",,
791,89835,1741.0,polkarare,PolkaRARE,PRARE,DeFi,"[{'type': 'Seed', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.04, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.06, 'raise': 750000}}}, {'type': 'Private 2', 'tokensForSale': 9375000, 'values': {'USD': {'price': 0.08, 'raise': 750000}}}, {'startDate': '2021-05-11', 'endDate': '2021-05-11', 'type': 'IDO', 'tokensForSale': 500000, 'values': {'USD': {'price': 0.1, 'raise': 50000}}}, {'startDate': '2021-05-11', 'endDate': '2021-05-11', 'type': 'IDO', 'tokensForSale': 1150000, 'values': {'USD': {'price': 0.1, 'raise': 115000}}}, {'startDate': '2021-05-10', 'endDate': '2021-05-10', 'type': 'IEO', 'tokensForSale': 350000, 'values': {'USD': {'price': 0.1, 'raise': 35000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
792,169499,1743.0,starpunk,Starpunk,SRP,Gaming,"[{'type': 'Private', 'tokensForSale': 78200000, 'values': {'USD': {'price': 0.023, 'raise': 1798600}}}, {'startDate': '2021-09-23', 'endDate': '2021-09-24', 'type': 'IDO', 'tokensForSale': 5043478, 'values': {'USD': {'price': 0.023, 'raise': 116000}}}, {'startDate': '2021-09-24', 'endDate': '2021-09-24', 'type': 'IEO', 'tokensForSale': 1739130, 'values': {'USD': {'price': 0.023, 'raise': 40000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
793,172048,1745.0,age-of-gods,Age of Gods,AOG,Gaming,"[{'startDate': '2021-12-18', 'endDate': '2021-12-18', 'type': 'Private', 'tokensForSale': 500000, 'values': {'USD': {'price': 0.1, 'raise': 50000}}}, {'startDate': '2021-12-27', 'endDate': '2021-12-27', 'type': 'IDO', 'tokensForSale': 625000, 'values': {'USD': {'price': 0.12, 'raise': 75000}}}, {'startDate': '2021-12-18', 'endDate': '2021-12-28', 'type': 'IDO', 'tokensForSale': 833333, 'values': {'USD': {'price': 0.12, 'raise': 100000}}}, {'startDate': '2021-12-22', 'endDate': '2021-12-29', 'type': 'IDO', 'tokensForSale': 800000, 'values': {'USD': {'price': 0.1, 'raise': 80000}}}, {'startDate': '2021-12-27', 'endDate': '2021-12-27', 'type': 'IDO', 'tokensForSale': 416667, 'values': {'USD': {'price': 0.12, 'raise': 50000}}}]",Utility,
794,167022,1746.0,theos,Theos,THEOS,Non-Fungible Tokens (NFT),"[{'startDate': '2021-08-28', 'endDate': '2021-09-02', 'type': 'IDO', 'tokensForSale': 39000000, 'values': {'ETH': {'price': 2.63e-06, 'raise': 102.57}, 'USD': {'price': 0.009957128205128, 'raise': 388328}}}, {'type': 'Private', 'tokensForSale': 600000000, 'values': {'USD': {'price': 0.00328, 'raise': 1968000}}}]",Utility,
795,3402,1747.0,merculet,Merculet,MVP,Blockchain Service,"[{'startDate': '2018-05-04', 'endDate': '2018-05-04', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0114, 'hardCap': 28700000, 'raise': 28686240}, 'BTC': {'price': 1.177651022543e-06}, 'ETH': {'price': 1.429e-05, 'hardCap': 36000}}}]",,
796,171820,1748.0,snapex,SnapEx,SNAP,Exchange token,"[{'startDate': '2021-12-09', 'endDate': '2021-12-13', 'type': 'IDO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.025, 'raise': 250000}}}, {'startDate': '2021-12-13', 'endDate': '2021-12-13', 'type': 'IDO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.03, 'raise': 150000}}}, {'startDate': '2021-12-12', 'endDate': '2021-12-12', 'type': 'Private', 'tokensForSale': 8000000, 'values': {'USD': {'price': 0.025, 'raise': 200000}}}]",Utility,
797,170005,1749.0,islander,Islander,ISA,DeFi,"[{'startDate': '2022-01-01', 'endDate': '2022-01-05', 'type': 'IDO', 'tokensForSale': 200000000, 'values': {'USD': {'price': 0.0015, 'raise': 300000}}}, {'endDate': '2021-09-19', 'type': 'Seed', 'tokensForSale': 770000000, 'values': {'USD': {'price': 0.0005, 'raise': 385000}}}, {'type': 'Private', 'tokensForSale': 1050000000, 'values': {'USD': {'price': 0.001, 'raise': 1050000}}}]",Utility,
798,168722,1752.0,avaxlauncher,Avaxlauncher,AVXL,DeFi,"[{'startDate': '2021-08-31', 'endDate': '2021-09-08', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.0022, 'raise': 44000}}}]",Utility,
799,173906,1753.0,metashooter,MetaShooter,MHUNT,Gaming,"[{'startDate': '2022-04-21', 'endDate': '2022-04-21', 'type': 'Private', 'tokensForSale': 588235, 'values': {'USD': {'price': 0.085, 'raise': 50000}}}, {'startDate': '2022-04-21', 'endDate': '2022-04-21', 'type': 'IDO', 'tokensForSale': 2192307, 'values': {'USD': {'price': 0.13, 'raise': 285000}}}, {'startDate': '2022-04-21', 'endDate': '2022-04-21', 'type': 'IDO', 'tokensForSale': 2192307, 'values': {'USD': {'price': 0.13, 'raise': 285000}}}, {'startDate': '2022-04-20', 'endDate': '2022-04-21', 'type': 'IEO', 'tokensForSale': 588235, 'values': {'USD': {'raise': 100000, 'price': 0.17}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2022-04-21', 'endDate': '2022-04-21', 'type': 'Private', 'tokensForSale': 588235, 'values': {'USD': {'raise': 50000, 'price': 0.085}}}, {'startDate': '2022-04-21', 'endDate': '2022-04-21', 'type': 'IEO', 'tokensForSale': 950000, 'values': {'USD': {'price': 0.17, 'raise': 161500}}}, {'startDate': '2022-04-18', 'endDate': '2022-04-18', 'type': 'Private', 'tokensForSale': 2352941, 'values': {'USD': {'price': 0.085, 'raise': 200000}}}, {'startDate': '2022-04-18', 'endDate': '2022-04-18', 'type': 'Private', 'tokensForSale': 588235, 'values': {'USD': {'price': 0.085, 'raise': 50000}}}, {'startDate': '2022-04-16', 'endDate': '2022-04-16', 'type': 'Private', 'tokensForSale': 588235, 'values': {'USD': {'price': 0.085, 'raise': 50000}}}]",Utility,
800,174282,1754.0,snailtrail,Snail Trail,SLIME,Gaming,"[{'type': 'Private', 'tokensForSale': 50400000, 'values': {'USD': {'price': 0.055, 'raise': 2772000}}}, {'startDate': '2022-04-27', 'endDate': '2022-04-28', 'type': 'IDO', 'tokensForSale': 18000000, 'values': {'USD': {'price': 0.066, 'raise': 1188000}}}]",Utility,
801,89447,1756.0,evanesco,Evanesco,EVA,DeFi,"[{'startDate': '2021-06-06', 'endDate': '2021-06-06', 'type': 'IDO', 'tokensForSale': 3300000, 'values': {'USD': {'price': 0.03, 'raise': 99000}}}, {'startDate': '2021-06-07', 'endDate': '2021-06-08', 'type': 'IDO', 'tokensForSale': 6600000, 'values': {'USD': {'price': 0.03, 'raise': 198000}}}, {'type': 'Private', 'tokensForSale': 70000000, 'values': {'USD': {'price': 0.015}}}, {'startDate': '2021-09-28', 'endDate': '2021-09-28', 'type': 'IEO', 'tokensForSale': 718552, 'values': {'USD': {'price': 0.15, 'raise': 107782}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'type': 'Seed', 'tokensForSale': 60000000, 'values': {}}]",Utility,
802,91271,1757.0,niifi,NiiFi,NIIFI,DeFi,"[{'startDate': '2021-06-02', 'endDate': '2021-06-02', 'type': 'IDO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.045, 'raise': 225000}}}, {'startDate': '2021-06-02', 'endDate': '2021-06-02', 'type': 'IEO', 'tokensForSale': 1111111, 'values': {'USD': {'price': 0.045, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'type': 'Strategic', 'tokensForSale': 30300000, 'values': {}}, {'type': 'Private', 'tokensForSale': 77600000, 'values': {}}]",Utility,
803,171621,1760.0,gogo-coin,GOGOcoin,GOGO,DeFi,"[{'startDate': '2021-12-06', 'endDate': '2021-12-07', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'BNB': {'price': 0.00045126, 'raise': 902.52}, 'USD': {'price': 0.2617308, 'raise': 523461}}}]",Utility,
804,87332,1761.0,chainswap,ChainSwap,ASAP,DeFi,"[{'startDate': '2021-04-22', 'endDate': '2021-04-23', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 3}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.15, 'raise': 3000000}}}, {'startDate': '2021-04-22', 'endDate': '2021-04-23', 'type': 'IDO', 'tokensForSale': 100000, 'values': {'USD': {'price': 0.3, 'raise': 30000}}}]",Utility,
805,171619,1764.0,defihorse,DeFiHorse,DFH,Gaming,"[{'startDate': '2021-12-23', 'endDate': '2021-12-23', 'type': 'IDO', 'tokensForSale': 2307692, 'values': {'USD': {'raise': 150000, 'price': 0.065, 'hardCap': 150000}}}, {'type': 'Private', 'tokensForSale': 73480000, 'values': {}}]",Utility,
806,172449,1765.0,metagear,MetaGear,GEAR,Gaming,"[{'type': 'Seed', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.016, 'raise': 800000}}}, {'type': 'Private', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.02, 'raise': 2000000}}}, {'startDate': '2022-01-18', 'endDate': '2022-01-18', 'type': 'IDO', 'tokensForSale': 4629630, 'values': {'USD': {'price': 0.027, 'raise': 125000}}}, {'startDate': '2022-01-18', 'endDate': '2022-01-18', 'type': 'IDO', 'tokensForSale': 3703704, 'values': {'USD': {'price': 0.027, 'raise': 100000}}}, {'startDate': '2022-01-17', 'endDate': '2022-01-17', 'type': 'IDO', 'tokensForSale': 5555555, 'values': {'USD': {'price': 0.027, 'raise': 150000}}}]",Utility,
807,169308,1766.0,moonienft,MoonieNFT,MNY,Gaming,"[{'startDate': '2021-09-07', 'endDate': '2021-09-07', 'type': 'IDO', 'tokensForSale': 0, 'values': {'BNB': {'price': 5.2e-06, 'raise': 271}, 'USD': {'price': 0.0025, 'raise': 116530}}}, {'startDate': '2021-07-23', 'endDate': '2021-07-23', 'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0016, 'raise': 600000}}}]",Utility,
808,148550,1767.0,coinburp,Burp,BURP,Financial services,"[{'type': 'Seed', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.04, 'raise': 500000}}}, {'startDate': '2021-07-24', 'endDate': '2021-07-24', 'type': 'IEO', 'tokensForSale': 454545, 'values': {'USD': {'price': 0.11, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-07-14', 'endDate': '2021-07-14', 'type': 'IDO', 'tokensForSale': 1250000, 'values': {'USD': {'price': 0.08, 'raise': 100000}}}, {'type': 'Pre-sale', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.06, 'raise': 1500000}}}, {'type': 'Pre-sale', 'tokensForSale': 37500000, 'values': {'USD': {'price': 0.08, 'raise': 3000000}}}, {'type': 'Pre-sale', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.1, 'raise': 1000000}}}, {'startDate': '2021-07-23', 'endDate': '2021-07-23', 'type': 'IEO', 'tokensForSale': 2272727, 'values': {'USD': {'price': 0.11, 'raise': 250000}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}, {'startDate': '2021-07-26', 'endDate': '2021-07-26', 'type': 'IDO', 'tokensForSale': 2272727, 'values': {'USD': {'price': 0.11, 'raise': 250000}}}]",Utility,
809,1857,1768.0,localtrade,LocalTrade,LTT,DeFi,"[{'startDate': '2021-12-07', 'endDate': '2021-12-07', 'type': 'IDO', 'tokensForSale': 750000, 'values': {'USD': {'price': 0.2, 'hardCap': 150000, 'raise': 133300}}}]",Utility,750000.0
810,173295,1770.0,darley-go,DarleyGo,DGE,Gaming,"[{'startDate': '2022-03-07', 'endDate': '2022-03-15', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.08, 'raise': 1600000}}}, {'type': 'Private', 'tokensForSale': 70000000, 'values': {}}, {'type': 'Seed', 'tokensForSale': 90000000, 'values': {}}]",,
811,86776,1771.0,tradestars,TradeStars,TSX,Gaming,"[{'startDate': '2021-05-04', 'endDate': '2021-05-04', 'type': 'IDO', 'tokensForSale': 750000, 'values': {'USD': {'price': 0.16, 'raise': 120000}}}, {'startDate': '2021-05-04', 'endDate': '2021-05-04', 'type': 'IDO', 'tokensForSale': 750000, 'values': {'USD': {'price': 0.16, 'raise': 120000}}}, {'type': 'Private', 'tokensForSale': 8000000, 'values': {'USD': {'price': 0.08, 'raise': 640000}}}, {'type': 'Private 2', 'tokensForSale': 6500000, 'values': {'USD': {'price': 0.12, 'raise': 780000}}}, {'type': 'Seed', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.05, 'raise': 250000}}}]",Utility,
812,170586,1776.0,9-d-nft,9D NFT,COGI,Gaming,"[{'startDate': '2021-11-12', 'endDate': '2021-11-12', 'type': 'IDO', 'tokensForSale': 5779591, 'values': {'USD': {'raise': 283200, 'hardCap': 283200, 'price': 0.049}}}, {'startDate': '2021-11-12', 'endDate': '2021-11-12', 'type': 'IDO', 'tokensForSale': 1020408, 'values': {'USD': {'raise': 50000, 'price': 0.049, 'hardCap': 50000}}}, {'startDate': '2021-11-03', 'endDate': '2021-11-03', 'type': 'Private', 'tokensForSale': 1842105, 'values': {'USD': {'price': 0.038, 'raise': 70000}}}]",Utility,
813,29174,1777.0,peanut,Peanut,NUX,DeFi,"[{'startDate': '2021-02-10', 'endDate': '2021-02-10', 'type': 'IEO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.73, 'raise': 1460000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
814,81595,1778.0,solrazr,SolRazr,SOLR,Blockchain infrastructure,"[{'startDate': '2021-10-06', 'endDate': '2021-10-07', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.3, 'raise': 300000}}}, {'startDate': '2021-11-10', 'endDate': '2021-11-10', 'type': 'IEO', 'tokensForSale': 18934, 'values': {'USD': {'price': 2.75, 'raise': 52068}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'type': 'Private', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.075, 'raise': 1500000}}}, {'type': 'Strategic', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.15, 'raise': 1500000}}}]",Utility,
815,171334,1779.0,torekko,Torekko,TRK,Entertainment,"[{'startDate': '2021-11-29', 'endDate': '2021-11-29', 'type': 'IDO', 'tokensForSale': 1315789, 'values': {'USD': {'price': 0.133, 'raise': 175000}}}, {'type': 'Seed', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.05, 'raise': 150000}}}, {'type': 'Private', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.08, 'raise': 400000}}}, {'type': 'Strategic', 'tokensForSale': 4000000, 'values': {'USD': {'price': 0.1, 'raise': 400000}}}, {'startDate': '2021-11-26', 'endDate': '2021-11-26', 'type': 'IDO', 'tokensForSale': 576923, 'values': {'USD': {'price': 0.13, 'raise': 75000}}}, {'startDate': '2021-11-26', 'endDate': '2021-11-26', 'type': 'IDO', 'tokensForSale': 615385, 'values': {'USD': {'price': 0.13, 'raise': 80000}}}]",Utility,
816,172946,1780.0,de-fiato,DeFiato,DFIAT,Financial services,"[{'type': 'Seed', 'tokensForSale': 25000000, 'values': {'USD': {'price': 0.04, 'raise': 1000000}}}, {'type': 'Private', 'tokensForSale': 30000000, 'values': {'USD': {'price': 0.06, 'raise': 1800000}}}, {'startDate': '2022-02-14', 'endDate': '2022-02-15', 'type': 'IDO', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.08, 'raise': 1000000}}}, {'startDate': '2022-02-18', 'endDate': '2022-02-21', 'type': 'IDO', 'tokensForSale': 7500000, 'values': {'USD': {'price': 0.08, 'raise': 600000}}}]",Utility,
817,172990,1782.0,timeraiders,Time Raiders,XPND,Gaming,"[{'startDate': '2022-03-17', 'endDate': '2022-03-17', 'type': 'IDO', 'tokensForSale': 6818181, 'values': {'USD': {'price': 0.022, 'raise': 150000}}}, {'startDate': '2022-03-16', 'endDate': '2022-03-17', 'type': 'Private 2', 'tokensForSale': 2777777, 'values': {'USD': {'price': 0.018, 'raise': 50000}}}, {'startDate': '2022-03-16', 'endDate': '2022-03-16', 'type': 'Private 2', 'tokensForSale': 8333333, 'values': {'USD': {'price': 0.018, 'raise': 150000}}}, {'type': 'Private 2', 'tokensForSale': 48888889, 'values': {'USD': {'raise': 880000, 'price': 0.018}}}, {'startDate': '2022-03-17', 'endDate': '2022-03-17', 'type': 'IDO', 'tokensForSale': 9090909, 'values': {'USD': {'price': 0.022, 'raise': 200000}}}, {'type': 'Seed', 'tokensForSale': 30000000, 'values': {'USD': {'price': 0.005, 'raise': 150000}}}, {'type': 'Strategic', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.014, 'raise': 560000}}}, {'type': 'Private', 'tokensForSale': 70000000, 'values': {'USD': {'price': 0.015, 'raise': 1050000}}}, {'startDate': '2022-03-17', 'endDate': '2022-03-17', 'type': 'IDO', 'tokensForSale': 9090909, 'values': {'USD': {'price': 0.022, 'raise': 200000}}}]",Utility,
818,29313,1783.0,apy-swap,APYSwap,APYS,DeFi,"[{'startDate': '2021-03-02', 'endDate': '2021-03-02', 'type': 'IDO', 'tokensForSale': 670000, 'values': {'USD': {'price': 0.1865, 'raise': 125000}}}, {'type': 'Private', 'tokensForSale': 7200000, 'values': {'USD': {'price': 0.125, 'raise': 900000}}}, {'type': 'Strategic', 'tokensForSale': 6130000, 'values': {'USD': {'price': 0.09, 'raise': 551700}}}, {'type': 'Seed', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.05, 'raise': 300000}}}]",Utility,
819,2038,1785.0,tokenpay,Tokenpay,TPAY,Currency,"[{'startDate': '2017-12-07', 'endDate': '2017-12-26', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 5.46, 'hardCap': 40900000, 'raise': 40948500}, 'BTC': {'price': 0.00033, 'hardCap': 2500}}}]",,
820,171558,1786.0,manufactory,ManuFactory,MNFT,Gaming,"[{'startDate': '2021-12-08', 'endDate': '2021-12-10', 'type': 'IDO', 'tokensForSale': 7500000, 'values': {'USD': {'price': 0.03, 'raise': 225002}}}, {'startDate': '2021-12-10', 'endDate': '2021-12-11', 'type': 'IDO', 'tokensForSale': 8332500, 'values': {'USD': {'price': 0.03, 'raise': 249975}}}, {'type': 'Private', 'tokensForSale': 35000000, 'values': {'USD': {'price': 0.02, 'raise': 700000}}}]",Utility,
821,171534,1789.0,1-sol,1Sol,1SOL,Exchange token,"[{'type': 'Seed', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.15, 'raise': 750000}}}, {'type': 'Private', 'tokensForSale': 2142857, 'values': {'USD': {'price': 0.35, 'raise': 750000}}}, {'type': 'Private 2', 'tokensForSale': 1842105, 'values': {'USD': {'price': 0.38, 'raise': 700000}}}, {'startDate': '2021-12-08', 'endDate': '2021-12-09', 'type': 'IDO', 'tokensForSale': 400000, 'values': {'USD': {'price': 0.38, 'raise': 152000}}}]",Utility,
822,3918,1791.0,atlas-protocol,Atlas Protocol,ATP,Advertising,"[{'endDate': '2018-10-25', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.01, 'hardCap': 30000000, 'raise': 30000000}}}]",,
823,169134,1793.0,heroes-td,Heroes TD,HTD,Gaming,"[{'startDate': '2021-11-28', 'endDate': '2021-11-28', 'type': 'IDO', 'tokensForSale': 1666666, 'values': {'USD': {'price': 0.06, 'raise': 110000}}}, {'startDate': '2021-11-28', 'endDate': '2021-11-28', 'type': 'IEO', 'tokensForSale': 1666666, 'values': {'USD': {'price': 0.06, 'raise': 100000}}, 'ieoPlatformExchange': {'id': 110, 'name': 'MEXC Global', 'slug': 'mxc'}}, {'startDate': '2021-11-28', 'endDate': '2021-11-28', 'type': 'IDO', 'tokensForSale': 1500000, 'values': {'USD': {'price': 0.06, 'raise': 90000}}}]",Utility,
824,172273,1796.0,earn-guild,Earn Guild,EARN,Gaming,"[{'startDate': '2022-02-22', 'endDate': '2022-02-22', 'type': 'IDO', 'tokensForSale': 3562500, 'values': {'USD': {'price': 0.4, 'raise': 1425000}}}, {'startDate': '2021-12-13', 'endDate': '2021-12-14', 'type': 'IDO', 'tokensForSale': 4560000, 'values': {'USD': {'price': 0.25, 'raise': 1140000}}}, {'type': 'Seed', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.2, 'raise': 1000000}}}, {'type': 'Private', 'tokensForSale': 22000000, 'values': {'USD': {'price': 0.25, 'raise': 5500000}}}]",Utility,
825,171044,1798.0,lovelace,Lovelace World,LACE,Marketplace,"[{'startDate': '2021-11-22', 'endDate': '2021-11-22', 'type': 'IDO', 'tokensForSale': 3333333, 'values': {'USD': {'price': 0.045, 'raise': 150000}}}, {'type': 'Seed', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.022, 'raise': 220000}}}, {'type': 'Private', 'tokensForSale': 30000000, 'values': {'USD': {'price': 0.036, 'raise': 1080000}}}, {'startDate': '2021-11-23', 'endDate': '2021-11-23', 'type': 'IDO', 'tokensForSale': 3333300, 'values': {'USD': {'price': 0.0450004500045, 'raise': 150000}}}]",Utility,
826,171660,1799.0,legends-of-mitra,Legends of Mitra,MITA,Gaming,"[{'type': 'Private', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.05, 'raise': 1000000}}}, {'startDate': '2022-01-09', 'endDate': '2022-01-09', 'type': 'IDO', 'tokensForSale': 1583333, 'values': {'USD': {'price': 0.06, 'raise': 95000}}}, {'startDate': '2022-01-10', 'endDate': '2022-01-10', 'type': 'IDO', 'tokensForSale': 1583333, 'values': {'USD': {'price': 0.06, 'raise': 95000}}}, {'startDate': '2022-01-09', 'endDate': '2022-01-09', 'type': 'IDO', 'tokensForSale': 1583333, 'values': {'USD': {'price': 0.06, 'raise': 95000}}}, {'type': 'Strategic', 'tokensForSale': 25000000, 'values': {}}, {'type': 'Seed', 'tokensForSale': 25000000, 'values': {}}]",Utility,
827,171978,1800.0,spellfire,Spellfire,SPELLFIRE,Gaming,"[{'type': 'Seed', 'tokensForSale': 51200000, 'values': {'USD': {'price': 0.016, 'raise': 819200}}}, {'type': 'Private', 'tokensForSale': 120000000, 'values': {'USD': {'price': 0.025, 'raise': 3000000}}}, {'startDate': '2022-01-21', 'endDate': '2022-01-25', 'type': 'IDO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.025, 'raise': 250000}}}, {'startDate': '2022-01-26', 'endDate': '2022-01-26', 'type': 'IDO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.025, 'raise': 250000}}}, {'startDate': '2022-01-27', 'endDate': '2022-01-27', 'type': 'IEO', 'tokensForSale': 8000000, 'values': {'USD': {'price': 0.025, 'raise': 200000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}]",,
828,144933,1801.0,cardence-io,Cardence,$CRDN,Crowdfunding,"[{'type': 'IEO', 'tokensForSale': 1250000, 'values': {'USD': {'price': 0.04, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 72, 'name': 'BitMart', 'slug': 'bitmart'}}]",Utility,
